CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8V_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,,,NAT_TOTAL,20220522,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22238713,177977,74.20,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220523,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22264680,178085,74.21,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220524,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22271122,178221,74.22,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220525,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22276975,178313,74.22,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220526,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22273040,178404,74.26,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220527,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22277696,178465,74.27,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220528,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22277696,178465,74.29,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220529,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22277696,178465,74.30,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220530,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22294786,178549,74.31,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220531,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22300587,178659,74.32,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220601,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22305893,178749,74.33,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220602,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22305893,178749,74.34,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220603,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22305893,178749,74.34,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220604,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22305893,178749,74.35,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220605,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22305893,178749,74.35,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220606,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,1.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22338946,178866,74.36,11.11,11.11,15.62,15.62,17.86,17.86,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220607,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22349183,178998,74.37,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220608,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22363067,179083,74.38,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220609,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22373146,179165,74.38,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220610,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22382352,179217,74.39,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220611,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22382352,179217,74.41,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220612,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22382352,179217,74.42,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220613,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22410583,179274,74.43,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220614,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22422611,179363,74.43,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220615,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22447911,179411,74.44,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220616,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22460449,179472,74.45,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220617,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22472503,179537,74.45,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220618,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22472503,179537,74.47,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220619,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22472503,179537,74.48,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220620,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22508928,179601,74.49,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220621,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22525358,179706,74.50,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220622,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,5.00,1,0.00,,,,,,,,,,,,,22558085,179783,74.50,11.11,11.11,12.50,12.50,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22576354,179859,74.51,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22592827,179927,74.52,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22592827,179927,74.54,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22592827,179927,74.55,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22640130,180011,74.56,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22661542,180128,74.57,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22697437,180245,74.58,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22720345,180330,74.60,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22741065,180417,74.61,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22741065,180417,74.64,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22741065,180417,74.65,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22741065,180417,74.67,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22741065,180417,74.68,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883995,180718,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23074908,181580,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23074908,181580,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23074908,181580,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23074908,181580,74.69,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,,12.50,,14.29,,0.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200101,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200102,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200103,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200104,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200105,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200106,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200107,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200108,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200109,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200110,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200111,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200112,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200113,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200114,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200115,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200116,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200117,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200118,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200119,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200120,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200121,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200122,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200123,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200124,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200125,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200126,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200127,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200128,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200129,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200130,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,1,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200131,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,1,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200201,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,1.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,1,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200202,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,2,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200203,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,,0.00,,0.00,,0.00,,,,,,,,,,,,,21,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200204,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,21,,0.00,,,,,,,,
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200205,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,0.00,,,,,,,,,,,,,22,,0.00,,,,,,,,
